	Prot_ID	dN	dS	pN	pS	MsaLen
2973	ENSP00000272324	6	1	0	0	528
2974	ENSP00000270800	3	6	70	28	1725
2975	ENSP00000277942	6	5	12	16	1566
2976	ENSP00000274432	0	1	0	0	876
2977	ENSP00000270642	0	1	15	14	1044
2978	ENSP00000286307	2	1	8	6	1173
2979	ENSP00000286355	2	15	73	51	3753
2980	ENSP00000283415	6	7	0	0	1602
2981	ENSP00000280200	5	2	20	3	1008
2982	ENSP00000282226	2	1	11	5	828
2983	ENSP00000287097	15	17	0	0	4353
2984	ENSP00000288221	1	5	39	31	2907
2985	ENSP00000283629	2	0	15	17	1620
2986	ENSP00000289749	0	6	2	1	732
2987	ENSP00000287437	0	1	1	1	741
2988	ENSP00000287598	3	4	53	32	3339
2989	ENSP00000288955	3	5	0	0	2001
2990	ENSP00000287152	8	10	9	4	2442
2991	ENSP00000287585	1	2	5	8	741
2992	ENSP00000289429	9	5	47	13	993
2993	ENSP00000287139	4	8	20	19	1041
2994	ENSP00000282251	7	6	66	25	2724
2995	ENSP00000284637	4	7	43	22	2664
2996	ENSP00000285208	0	3	2	11	624
2997	ENSP00000287647	10	11	58	32	4629
2998	ENSP00000283109	6	5	25	15	1701
2999	ENSP00000283309	9	8	0	0	1656
3000	ENSP00000283928	0	2	2	0	729
3001	ENSP00000280350	1	2	0	0	945
3002	ENSP00000287996	3	3	30	16	1548
3003	ENSP00000284629	4	3	24	8	1425
3004	ENSP00000280706	0	1	0	0	996
3005	ENSP00000286031	7	11	0	0	2559
3006	ENSP00000285599	6	11	91	52	4104
3007	ENSP00000289359	1	5	0	0	747
3008	ENSP00000288368	1	12	76	48	4971
3009	ENSP00000281154	0	3	15	6	945
3010	ENSP00000280377	1	7	0	0	2943
3011	ENSP00000280098	0	1	13	8	1176
3012	ENSP00000287008	3	8	12	10	3774
3013	ENSP00000284154	0	0	6	2	759
3014	ENSP00000284268	1	4	13	22	1521
3015	ENSP00000281772	2	7	36	14	2967
3016	ENSP00000288462	10	2	0	0	1389
3017	ENSP00000283249	0	6	40	18	2871
3018	ENSP00000287820	2	6	0	0	1521
3019	ENSP00000287713	0	1	0	0	1197
3020	ENSP00000286688	1	2	11	4	624
3021	ENSP00000287239	3	10	0	0	6255
3022	ENSP00000284984	1	3	66	42	2910
3023	ENSP00000282549	0	0	0	0	1062
3024	ENSP00000280871	2	2	15	7	2103
3025	ENSP00000289269	1	6	36	37	3087
3026	ENSP00000282701	7	8	49	16	1416
3027	ENSP00000289575	5	5	39	30	2145
3028	ENSP00000286398	2	7	54	32	3591
3029	ENSP00000284116	0	2	5	2	1014
3030	ENSP00000285667	0	4	19	11	1692
3031	ENSP00000285021	9	5	83	26	2889
3032	ENSP00000281182	4	4	12	17	1245
3033	ENSP00000283474	0	1	0	0	531
3034	ENSP00000287322	0	4	2	1	1635
3035	ENSP00000289921	6	4	0	0	2349
3036	ENSP00000285018	0	1	10	17	1374
3037	ENSP00000287777	1	2	35	27	1863
3038	ENSP00000288840	1	5	39	15	1512
3039	ENSP00000282908	1	2	25	21	1260
3040	ENSP00000282670	4	1	12	5	537
3041	ENSP00000281437	0	1	22	10	837
3042	ENSP00000283937	0	2	0	0	999
3043	ENSP00000287380	1	6	44	27	3240
3044	ENSP00000282538	0	3	33	12	1563
3045	ENSP00000280154	2	3	1	0	1407
3046	ENSP00000288710	5	3	79	27	2235
3047	ENSP00000286317	0	1	10	5	1899
3048	ENSP00000286692	0	0	14	5	798
3049	ENSP00000286639	0	0	6	4	375
3050	ENSP00000281834	1	1	3	3	549
3051	ENSP00000284320	1	4	12	14	1824
3052	ENSP00000286827	2	11	101	69	4773
3053	ENSP00000283148	1	7	7	9	1296
3054	ENSP00000281171	3	5	56	36	3648
3055	ENSP00000281741	6	8	47	28	2520
3056	ENSP00000282892	0	1	0	0	540
3057	ENSP00000282369	3	7	44	15	2184
3058	ENSP00000284288	4	2	40	13	1176
3059	ENSP00000287078	9	8	44	16	1698
3060	ENSP00000287878	0	2	14	14	1884
3061	ENSP00000283243	11	7	130	47	4440
3062	ENSP00000287727	9	12	79	38	4329
3063	ENSP00000283550	7	1	12	5	693
3064	ENSP00000288774	4	6	26	19	1038
3065	ENSP00000285697	0	0	0	0	486
3066	ENSP00000289382	0	1	19	16	1530
3067	ENSP00000283713	8	10	71	43	2601
3068	ENSP00000288167	6	5	44	12	1515
3069	ENSP00000281187	0	5	5	22	1047
3070	ENSP00000285873	9	18	103	47	4524
3071	ENSP00000283646	1	1	18	16	933
3072	ENSP00000288235	4	7	50	40	3384
3073	ENSP00000287156	0	2	5	3	477
3074	ENSP00000287600	0	1	7	7	450
3075	ENSP00000284486	7	4	36	13	729
3076	ENSP00000283206	2	2	15	11	1734
3077	ENSP00000284878	0	5	7	9	1095
3078	ENSP00000289081	5	5	39	12	1707
3079	ENSP00000287859	2	0	0	0	1368
3080	ENSP00000283357	4	0	22	7	1398
3081	ENSP00000284202	2	1	17	5	978
3082	ENSP00000283547	2	2	17	8	453
3083	ENSP00000287295	8	5	0	0	2136
3084	ENSP00000284995	4	9	0	0	1395
3085	ENSP00000286186	10	3	21	16	1725
3086	ENSP00000280800	9	8	4	0	1779
3087	ENSP00000289416	2	4	39	10	1758
3088	ENSP00000288943	0	1	7	4	1203
3089	ENSP00000289902	0	1	0	0	396
3090	ENSP00000284987	2	6	87	44	2793
3091	ENSP00000282466	26	18	215	85	7875
3092	ENSP00000280057	2	6	0	0	1746
3093	ENSP00000288111	4	4	18	12	939
3094	ENSP00000284509	5	8	74	22	3576
3095	ENSP00000282570	2	2	17	14	1602
3096	ENSP00000280551	2	10	61	30	3102
3097	ENSP00000281043	0	3	15	7	1548
3098	ENSP00000281142	1	1	39	25	2211
3099	ENSP00000280190	6	11	7	2	3966
3100	ENSP00000287590	5	5	22	18	1233
3101	ENSP00000281961	0	0	4	5	891
3102	ENSP00000282111	0	4	37	11	1764
3103	ENSP00000287842	1	2	0	0	2904
3104	ENSP00000280020	8	3	37	13	1845
3105	ENSP00000285949	0	2	31	18	1566
3106	ENSP00000289361	4	3	12	9	1776
3107	ENSP00000285083	1	3	0	0	990
3108	ENSP00000282091	0	0	4	4	345
3109	ENSP00000289166	1	5	29	24	1362
3110	ENSP00000286758	1	0	10	2	327
3111	ENSP00000289371	2	2	47	24	3771
3112	ENSP00000285379	3	0	15	12	993
3113	ENSP00000289388	1	1	19	12	1161
3114	ENSP00000283025	8	12	94	45	1455
3115	ENSP00000280245	5	2	42	11	1332
3116	ENSP00000284073	0	0	0	0	1038
3117	ENSP00000284601	6	6	98	25	3420
3118	ENSP00000287394	9	10	54	30	4176
3119	ENSP00000289119	1	2	18	7	1227
3120	ENSP00000284274	0	1	9	9	1116
3121	ENSP00000289153	1	4	21	25	3336
3122	ENSP00000286063	1	3	76	37	3057
3123	ENSP00000282486	0	3	5	1	1200
3124	ENSP00000286614	3	5	15	11	1827
3125	ENSP00000287275	1	2	36	7	882
3126	ENSP00000285093	3	0	22	8	1191
3127	ENSP00000285039	6	17	142	66	5616
3128	ENSP00000286349	6	6	64	29	2169
3129	ENSP00000281950	0	1	6	8	501
3130	ENSP00000289805	0	5	6	3	1287
3131	ENSP00000286523	3	8	0	0	3306
3132	ENSP00000283946	1	3	5	0	564
3133	ENSP00000283233	0	0	0	0	1800
3134	ENSP00000282032	1	2	6	3	780
3135	ENSP00000284142	1	1	15	7	885
3136	ENSP00000282185	1	2	13	8	660
3137	ENSP00000285670	8	4	0	0	1380
3138	ENSP00000286733	4	2	21	14	1275
3139	ENSP00000281703	2	5	0	0	1161
3140	ENSP00000281828	0	1	7	1	1815
3141	ENSP00000287482	0	3	31	23	1974
3142	ENSP00000288532	4	1	22	2	981
3143	ENSP00000281806	1	1	16	14	1038
3144	ENSP00000286621	1	1	0	2	1086
3145	ENSP00000280904	11	10	69	22	2787
3146	ENSP00000288670	0	5	29	17	3279
3147	ENSP00000284000	1	3	6	7	450
3148	ENSP00000280346	2	5	32	16	1941
3149	ENSP00000286788	3	2	0	0	1644
3150	ENSP00000281830	1	2	6	12	663
3151	ENSP00000289746	6	10	80	47	2490
3152	ENSP00000282605	2	9	48	32	2757
3153	ENSP00000287474	4	3	0	0	2058
3154	ENSP00000284440	0	1	0	0	1014
3155	ENSP00000281928	3	12	56	56	6996
3156	ENSP00000283228	5	2	10	5	1971
3157	ENSP00000283285	15	5	4	0	1788
3158	ENSP00000287143	2	1	26	11	675
3159	ENSP00000287042	0	7	21	16	1431
3160	ENSP00000281441	0	4	19	9	825
3161	ENSP00000282611	1	0	23	16	1233
3162	ENSP00000281038	3	3	38	14	1431
3163	ENSP00000283147	1	2	39	22	1596
3164	ENSP00000282878	0	1	9	7	681
3165	ENSP00000286657	4	10	63	35	3615
3166	ENSP00000280701	2	1	6	7	1380
3167	ENSP00000280357	0	2	6	6	579
3168	ENSP00000284503	4	3	0	0	1152
3169	ENSP00000288207	3	2	35	16	1194
3170	ENSP00000282058	0	0	13	8	834
3171	ENSP00000281523	0	0	19	16	1185
3172	ENSP00000281474	1	7	4	3	2925
3173	ENSP00000281722	1	2	0	0	1755
3174	ENSP00000285398	1	5	30	23	2355
3175	ENSP00000283131	1	11	9	24	3156
3176	ENSP00000281092	0	7	32	29	2493
3177	ENSP00000284311	0	2	36	14	1080
3178	ENSP00000282003	3	3	45	22	2178
3179	ENSP00000284245	1	0	0	0	408
3180	ENSP00000282903	1	2	3	3	2274
3181	ENSP00000282356	1	5	0	0	1845
3182	ENSP00000285419	0	2	12	8	1002
3183	ENSP00000284031	1	1	0	0	855
3184	ENSP00000289753	3	10	33	47	1320
3185	ENSP00000282928	0	0	0	0	1341
3186	ENSP00000287538	1	3	5	8	1401
3187	ENSP00000288861	0	2	17	7	555
3188	ENSP00000281030	1	0	7	7	438
3189	ENSP00000286760	1	4	59	23	2640
3190	ENSP00000288912	11	16	73	36	3492
3191	ENSP00000281146	5	2	16	5	597
3192	ENSP00000284061	0	7	13	13	1701
3193	ENSP00000283632	0	2	6	11	1254
3194	ENSP00000281701	2	4	9	1	2568
3195	ENSP00000283254	2	11	1	3	6000
3196	ENSP00000284523	0	3	11	12	1248
3197	ENSP00000285381	1	0	11	9	1098
3198	ENSP00000281631	1	5	0	0	2592
3199	ENSP00000282541	0	2	7	6	1176
3200	ENSP00000289968	3	16	36	30	2682
3201	ENSP00000284727	0	0	9	9	426
3202	ENSP00000280979	17	14	152	68	6957
3203	ENSP00000288985	3	6	50	15	4500
3204	ENSP00000287936	3	6	0	0	2946
3205	ENSP00000287675	2	1	26	4	1107
3206	ENSP00000287490	0	1	4	0	291
3207	ENSP00000280772	15	19	212	171	13317
3208	ENSP00000282326	6	3	32	26	1224
3209	ENSP00000286719	5	4	36	18	2259
3210	ENSP00000281382	1	1	24	11	657
3211	ENSP00000287218	0	1	3	8	711
3212	ENSP00000280362	2	0	3	1	531
3213	ENSP00000283916	8	2	19	6	1254
3214	ENSP00000280571	2	1	4	7	633
3215	ENSP00000282388	0	7	20	19	1557
3216	ENSP00000285930	3	1	12	8	996
3217	ENSP00000289957	0	4	25	22	1374
3218	ENSP00000285116	1	2	17	6	765
3219	ENSP00000288607	0	4	14	5	366
3220	ENSP00000282499	7	18	10	13	2721
3221	ENSP00000287814	1	5	14	11	672
3222	ENSP00000284669	0	0	28	9	1818
3223	ENSP00000282397	8	5	38	20	4104
3224	ENSP00000285420	2	5	19	7	969
3225	ENSP00000282249	2	7	0	0	2511
3226	ENSP00000282018	9	1	0	0	1041
3227	ENSP00000285402	2	7	27	11	759
3228	ENSP00000282849	8	15	118	49	3747
3229	ENSP00000284322	9	8	0	0	5478
3230	ENSP00000287025	0	3	0	0	1296
3231	ENSP00000280614	1	4	10	9	1428
3232	ENSP00000282516	2	9	76	64	8412
3233	ENSP00000282406	7	11	112	69	4479
3234	ENSP00000284551	0	6	7	3	1404
3235	ENSP00000281017	0	1	8	7	555
3236	ENSP00000289528	1	2	0	0	771
3237	ENSP00000285279	0	1	11	3	564
3238	ENSP00000288266	0	1	0	0	2127
3239	ENSP00000286479	9	2	42	14	870
3240	ENSP00000282572	2	2	3	1	1212
3241	ENSP00000280734	1	1	5	12	819
3242	ENSP00000285393	0	1	38	12	1050
3243	ENSP00000281243	5	1	3	5	735
3244	ENSP00000280758	0	5	26	19	3438
3245	ENSP00000283875	4	5	16	10	1317
3246	ENSP00000285968	6	19	94	70	6120
3247	ENSP00000286234	0	8	6	3	1227
3248	ENSP00000286835	0	3	49	41	3444
3249	ENSP00000281321	0	4	29	28	1236
3250	ENSP00000281543	2	4	45	12	2061
3251	ENSP00000287641	1	0	10	0	348
3252	ENSP00000288680	0	4	3	11	1215
3253	ENSP00000289316	0	1	0	0	378
3254	ENSP00000281282	9	11	113	47	3918
3255	ENSP00000281141	1	6	10	4	1008
3256	ENSP00000288078	8	16	121	49	3252
3257	ENSP00000282728	0	0	2	2	810
3258	ENSP00000288065	4	6	11	6	1101
3259	ENSP00000281419	3	6	39	35	3147
3260	ENSP00000282412	0	1	8	2	1437
3261	ENSP00000286574	1	3	22	16	1167
3262	ENSP00000281317	1	2	0	0	1275
3263	ENSP00000289013	5	11	57	29	2115
3264	ENSP00000283027	4	4	16	7	960
3265	ENSP00000283141	5	3	42	18	2442
3266	ENSP00000280295	1	2	1	2	348
3267	ENSP00000289547	12	11	134	83	4077
3268	ENSP00000287020	0	0	14	11	1545
3269	ENSP00000286298	4	2	44	15	2217
3270	ENSP00000285046	8	11	0	0	4386
3271	ENSP00000285407	2	2	29	16	1584
3272	ENSP00000281821	0	8	25	26	2958
3273	ENSP00000282588	5	3	74	35	3537
3274	ENSP00000281623	2	8	8	2	1161
3275	ENSP00000284818	0	0	14	6	480
3276	ENSP00000288014	4	2	0	0	690
3277	ENSP00000284476	25	17	85	60	4575
3278	ENSP00000286732	3	3	11	11	945
3279	ENSP00000289932	2	4	35	26	2118
3280	ENSP00000284273	1	5	38	34	1953
3281	ENSP00000283296	8	9	82	56	4158
3282	ENSP00000285928	6	4	34	5	2478
3283	ENSP00000285238	15	15	89	39	4722
3284	ENSP00000284382	2	3	41	16	1149
3285	ENSP00000283871	2	0	29	16	1368
3286	ENSP00000286364	1	4	21	16	3120
3287	ENSP00000288228	0	4	8	9	1104
3288	ENSP00000285071	4	1	27	19	1737
3289	ENSP00000287461	0	5	22	24	1500
3290	ENSP00000289004	1	4	32	20	1215
3291	ENSP00000284694	10	7	0	0	2097
3292	ENSP00000288699	1	6	12	8	1695
3293	ENSP00000289248	0	5	0	0	909
3294	ENSP00000285737	1	4	22	17	2556
3295	ENSP00000280605	4	3	52	26	2166
3296	ENSP00000286744	17	9	129	50	5073
3297	ENSP00000284881	1	1	15	5	891
3298	ENSP00000288135	2	7	0	0	2928
3299	ENSP00000283006	4	1	10	7	741
3300	ENSP00000288937	1	1	10	6	525
3301	ENSP00000282141	1	2	36	13	522
3302	ENSP00000282272	3	3	0	0	3033
3303	ENSP00000285243	2	0	11	7	1281
3304	ENSP00000280097	3	1	0	0	876
3305	ENSP00000281456	0	3	7	11	894
3306	ENSP00000286353	4	2	23	11	1440
3307	ENSP00000280191	3	2	14	7	930
3308	ENSP00000287169	1	11	3	0	2145
3309	ENSP00000288139	3	16	0	0	6543
3310	ENSP00000285518	1	5	25	9	1092
3311	ENSP00000280886	1	21	0	1	5082
3312	ENSP00000286628	1	5	0	0	3966
3313	ENSP00000284437	2	2	0	0	948
3314	ENSP00000281047	0	3	7	10	579
3315	ENSP00000283426	19	17	0	0	5253
3316	ENSP00000281156	0	4	9	8	1068
3317	ENSP00000281081	0	0	3	5	1065
3318	ENSP00000284981	1	3	27	21	2550
3319	ENSP00000284690	2	10	22	17	2232
3320	ENSP00000281453	6	2	39	10	1263
3321	ENSP00000280665	4	2	58	14	1863
3322	ENSP00000284767	1	2	12	15	1113
3323	ENSP00000280756	0	0	0	0	933
3324	ENSP00000280612	0	3	33	19	1548
3325	ENSP00000285199	4	9	0	0	3375
3326	ENSP00000289104	0	3	2	4	624
3327	ENSP00000285013	7	2	68	13	2694
3328	ENSP00000286648	4	1	10	9	975
3329	ENSP00000283268	0	0	0	0	1482
3330	ENSP00000282096	5	10	72	46	3351
3331	ENSP00000284719	0	0	19	9	1248
3332	ENSP00000285947	1	0	13	6	921
3333	ENSP00000287748	1	1	14	8	438
3334	ENSP00000284674	0	3	12	12	1011
3335	ENSP00000286201	0	5	12	33	1722
3336	ENSP00000287387	2	3	11	7	615
3337	ENSP00000286070	0	1	16	10	1428
3338	ENSP00000283303	8	6	0	0	2313
3339	ENSP00000286301	3	6	19	12	2931
3340	ENSP00000282020	0	10	42	27	3021
3341	ENSP00000282074	2	1	8	2	672
3342	ENSP00000286371	0	0	3	4	906
3343	ENSP00000280700	4	9	0	0	1968
3344	ENSP00000280684	1	11	0	0	1587
3345	ENSP00000280236	5	3	39	9	1761
3346	ENSP00000284240	0	2	5	1	483
3347	ENSP00000282841	0	3	0	0	900
3348	ENSP00000282276	5	3	29	20	1779
3349	ENSP00000284292	0	0	0	0	525
3350	ENSP00000286713	0	3	11	7	864
3351	ENSP00000280606	3	6	56	22	1839
3352	ENSP00000280187	0	0	2	4	834
3353	ENSP00000282146	1	3	39	13	1224
3354	ENSP00000281513	22	9	191	81	7113
3355	ENSP00000299529	0	0	4	9	411
3356	ENSP00000297267	18	19	188	99	5979
3357	ENSP00000295645	2	2	11	6	723
3358	ENSP00000296677	3	1	27	6	1191
3359	ENSP00000297161	1	3	18	12	2055
3360	ENSP00000296511	0	2	19	6	963
3361	ENSP00000299022	6	5	0	0	1665
3362	ENSP00000294258	2	5	14	3	930
3363	ENSP00000299626	4	4	11	6	1650
3364	ENSP00000290846	2	10	12	8	1263
3365	ENSP00000299709	2	3	27	23	1461
3366	ENSP00000296420	5	3	19	6	783
3367	ENSP00000294664	6	10	2	2	2673
3368	ENSP00000296046	6	5	49	16	1251
3369	ENSP00000295992	5	2	17	9	1269
3370	ENSP00000298223	3	5	2	1	816
3371	ENSP00000299855	5	7	38	33	1431
3372	ENSP00000296125	10	2	76	33	2073
3373	ENSP00000297146	0	3	0	0	1143
3374	ENSP00000296202	0	1	0	0	756
3375	ENSP00000290363	3	2	0	0	1185
3376	ENSP00000295600	2	4	23	8	1677
3377	ENSP00000297338	0	3	9	17	1893
3378	ENSP00000296327	3	3	23	12	1131
3379	ENSP00000296029	2	1	5	1	303
3380	ENSP00000295240	0	3	12	9	1023
3381	ENSP00000296795	10	7	38	39	2712
3382	ENSP00000293805	1	3	26	19	1437
3383	ENSP00000297540	0	4	22	12	1182
3384	ENSP00000296930	0	3	0	0	927
3385	ENSP00000295095	2	3	18	9	1425
3386	ENSP00000298746	1	3	27	8	1047
3387	ENSP00000296679	1	2	37	10	1581
3388	ENSP00000296782	4	17	0	0	5226
3389	ENSP00000296137	12	16	0	0	4494
3390	ENSP00000295878	19	5	78	19	2808
3391	ENSP00000291182	4	8	46	20	2214
3392	ENSP00000295448	0	1	0	0	987
3393	ENSP00000295324	0	3	0	0	762
3394	ENSP00000291860	18	10	0	0	1530
3395	ENSP00000294179	1	6	3	2	1107
3396	ENSP00000296358	1	6	69	28	1836
3397	ENSP00000295927	6	3	25	14	1143
3398	ENSP00000299977	12	4	63	30	2913
3399	ENSP00000298050	9	1	0	0	1857
3400	ENSP00000293879	25	42	0	0	5298
3401	ENSP00000297508	21	17	47	22	2751
3402	ENSP00000295746	3	5	51	27	2718
3403	ENSP00000296585	4	11	69	28	3615
3404	ENSP00000295491	0	0	8	1	432
3405	ENSP00000296824	1	2	24	12	897
3406	ENSP00000298569	2	3	18	8	915
3407	ENSP00000290216	5	1	5	4	1299
3408	ENSP00000292450	1	1	17	11	1419
3409	ENSP00000296003	3	2	8	2	1950
3410	ENSP00000296464	6	2	0	0	2874
3411	ENSP00000291592	3	4	31	21	771
3412	ENSP00000290167	0	2	17	22	1170
3413	ENSP00000295926	0	3	4	2	1608
3414	ENSP00000299853	2	7	4	0	2127
3415	ENSP00000296412	2	1	13	9	1149
3416	ENSP00000299164	1	10	78	46	3144
3417	ENSP00000297435	1	3	18	9	291
3418	ENSP00000294064	1	1	38	12	1383
3419	ENSP00000295966	8	6	15	7	2508
3420	ENSP00000295408	6	6	31	13	3528
3421	ENSP00000295619	2	1	1	1	387
3422	ENSP00000290541	1	1	12	12	792
3423	ENSP00000298743	9	10	8	12	1116
3424	ENSP00000291386	13	3	3	7	582
3425	ENSP00000296149	2	2	10	2	798
3426	ENSP00000297562	5	9	53	29	2583
3427	ENSP00000295981	8	14	6	2	2373
3428	ENSP00000299178	2	6	28	15	1263
3429	ENSP00000296370	1	3	10	6	285
3430	ENSP00000299432	4	5	30	8	1380
3431	ENSP00000294129	3	6	0	0	2307
3432	ENSP00000293217	2	2	28	25	2184
3433	ENSP00000296632	1	1	13	5	648
3434	ENSP00000293471	3	2	36	11	1851
3435	ENSP00000297819	8	2	1	0	852
3436	ENSP00000298317	2	4	36	16	1215
3437	ENSP00000297785	0	5	33	12	1602
3438	ENSP00000291759	10	9	51	36	1530
3439	ENSP00000295050	2	6	25	8	1467
3440	ENSP00000290573	1	8	53	46	2751
3441	ENSP00000297347	0	0	10	7	534
3442	ENSP00000298492	1	1	22	7	1539
3443	ENSP00000296955	1	4	27	17	2145
3444	ENSP00000294435	0	1	8	0	402
3445	ENSP00000292140	2	2	20	8	1968
3446	ENSP00000299084	0	1	12	12	1332
3447	ENSP00000290881	1	2	0	0	1542
3448	ENSP00000296582	0	3	7	7	1461
3449	ENSP00000298292	5	0	45	21	2520
3450	ENSP00000298229	4	8	34	24	4065
3451	ENSP00000298854	1	5	33	18	1236
3452	ENSP00000294360	0	0	13	5	555
3453	ENSP00000295899	0	0	8	5	861
3454	ENSP00000296777	1	2	6	7	348
3455	ENSP00000295321	4	5	28	20	2457
3456	ENSP00000295685	13	8	0	0	918
3457	ENSP00000298699	4	4	39	10	1404
3458	ENSP00000298097	2	3	13	11	1671
3459	ENSP00000299698	16	20	0	0	4362
3460	ENSP00000293973	3	9	44	20	1740
3461	ENSP00000295683	13	3	51	8	1053
3462	ENSP00000298281	3	4	54	42	5058
3463	ENSP00000294638	5	6	12	10	1131
3464	ENSP00000298352	0	1	18	7	453
3465	ENSP00000299952	1	2	9	6	1230
3466	ENSP00000295910	5	3	61	10	2010
3467	ENSP00000295589	2	2	36	24	1284
3468	ENSP00000298681	1	2	34	11	927
3469	ENSP00000296503	0	1	0	10	630
3470	ENSP00000295640	5	5	41	24	1950
3471	ENSP00000291565	5	5	0	0	981
3472	ENSP00000299687	0	2	0	2	6798
3473	ENSP00000296484	0	5	16	13	1221
3474	ENSP00000296318	5	9	45	26	2295
3475	ENSP00000292430	8	1	18	5	669
3476	ENSP00000291900	1	7	21	39	2328
3477	ENSP00000296545	0	0	0	0	486
3478	ENSP00000297130	2	4	0	0	753
3479	ENSP00000294742	1	0	0	0	462
3480	ENSP00000295834	0	2	5	4	381
3481	ENSP00000298282	0	2	17	4	1671
3482	ENSP00000298231	0	1	7	2	876
3483	ENSP00000295208	6	6	29	9	1473
3484	ENSP00000298738	10	8	70	29	2091
3485	ENSP00000296776	3	4	28	17	729
3486	ENSP00000290401	0	3	8	11	1341
3487	ENSP00000297273	1	3	21	16	3024
3488	ENSP00000299001	5	5	20	16	2556
3489	ENSP00000292174	1	0	18	28	1116
3490	ENSP00000295550	8	38	218	150	9681
3491	ENSP00000299045	5	5	16	3	1557
3492	ENSP00000295888	6	22	95	96	10737
3493	ENSP00000293831	0	7	0	2	1218
3494	ENSP00000296181	0	7	37	33	2715
3495	ENSP00000292928	2	1	4	2	1650
3496	ENSP00000299505	4	10	56	34	3210
3497	ENSP00000296755	5	14	36	24	7482
3498	ENSP00000296028	1	3	6	1	384
3499	ENSP00000294635	3	2	54	14	3741
3500	ENSP00000293599	0	7	23	10	795
3501	ENSP00000295987	0	2	4	7	2298
3502	ENSP00000295317	0	1	0	0	1302
3503	ENSP00000299882	15	9	0	0	1398
3504	ENSP00000290607	9	7	57	26	14115
3505	ENSP00000290949	0	2	4	8	1341
3506	ENSP00000297632	0	1	6	3	807
3507	ENSP00000290429	1	2	14	5	1197
3508	ENSP00000298159	0	0	1	4	498
3509	ENSP00000294288	0	1	0	0	930
3510	ENSP00000292524	0	8	0	0	1479
3511	ENSP00000297977	1	7	2	5	2070
3512	ENSP00000293872	0	2	3	6	1113
3513	ENSP00000294964	1	1	23	13	1836
3514	ENSP00000294889	0	2	8	5	627
3515	ENSP00000294117	0	0	1	4	225
3516	ENSP00000294952	1	5	0	0	2340
3517	ENSP00000297532	0	3	0	0	1794
3518	ENSP00000299578	9	7	45	27	1194
3519	ENSP00000291934	1	2	17	9	564
3520	ENSP00000295268	4	1	18	10	1380
3521	ENSP00000293894	1	5	29	27	1338
3522	ENSP00000293771	5	8	18	22	1845
3523	ENSP00000291672	9	6	15	14	1020
3524	ENSP00000290271	0	3	16	5	741
3525	ENSP00000296015	4	6	39	22	2310
3526	ENSP00000297313	1	7	23	15	1164
3527	ENSP00000296096	0	0	14	7	642
3528	ENSP00000296529	2	3	13	5	1035
3529	ENSP00000296435	1	2	16	4	519
3530	ENSP00000293255	0	1	14	1	519
3531	ENSP00000295049	3	3	36	14	1503
3532	ENSP00000291041	0	4	16	18	1272
3533	ENSP00000296474	4	11	83	51	4200
3534	ENSP00000293441	19	20	17	31	6516
3535	ENSP00000291416	2	7	21	28	1455
3536	ENSP00000295269	5	4	62	42	2394
3537	ENSP00000299140	2	3	20	8	501
3538	ENSP00000296121	0	1	13	5	462
3539	ENSP00000297537	0	2	10	6	1476
3540	ENSP00000293662	0	0	10	9	1185
3541	ENSP00000298545	1	8	41	20	1437
3542	ENSP00000294489	3	2	17	17	714
3543	ENSP00000294244	2	6	34	31	1143
3544	ENSP00000296255	2	2	22	18	1914
3545	ENSP00000292408	3	8	57	37	2547
3546	ENSP00000296277	1	0	0	0	153
3547	ENSP00000299727	1	4	22	18	1047
3548	ENSP00000297737	1	1	3	8	687
3549	ENSP00000293636	3	0	24	10	783
3550	ENSP00000299866	3	1	0	0	726
3551	ENSP00000297316	0	3	14	5	1284
3552	ENSP00000297596	1	3	0	0	888
3553	ENSP00000292539	1	6	27	26	1587
3554	ENSP00000297405	11	28	0	0	11172
3555	ENSP00000293404	1	3	23	14	1602
3556	ENSP00000295213	11	3	61	23	1620
3557	ENSP00000294543	3	12	76	29	1902
3558	ENSP00000293350	9	17	70	44	2457
3559	ENSP00000290552	4	6	69	22	1341
3560	ENSP00000298316	0	0	0	9	525
3561	ENSP00000298596	7	5	60	23	2967
3562	ENSP00000292377	0	0	2	3	1860
3563	ENSP00000298375	4	5	5	3	960
3564	ENSP00000290871	2	1	13	5	927
3565	ENSP00000297904	1	3	6	7	1083
3566	ENSP00000296473	0	4	0	0	1956
3567	ENSP00000294724	2	10	0	0	4596
3568	ENSP00000293379	2	6	56	38	3330
3569	ENSP00000296266	1	9	0	0	4110
3570	ENSP00000296438	1	2	33	8	1392
3571	ENSP00000292401	0	4	15	11	1023
3572	ENSP00000298251	0	4	23	23	1248
3573	ENSP00000295767	1	1	9	6	483
3574	ENSP00000296694	0	1	4	1	357
3575	ENSP00000290208	1	2	0	0	915
3576	ENSP00000296871	2	1	7	8	432
3577	ENSP00000295824	9	8	53	20	2502
3578	ENSP00000297354	1	3	25	14	792
3579	ENSP00000296424	0	0	15	6	750
3580	ENSP00000298295	5	3	34	5	642
3581	ENSP00000299413	0	3	15	12	1032
3582	ENSP00000297581	5	0	24	5	1410
3583	ENSP00000292303	1	5	40	13	1056
3584	ENSP00000291744	7	5	49	25	960
3585	ENSP00000292779	12	6	62	18	1935
3586	ENSP00000295148	7	5	38	17	2163
3587	ENSP00000296411	1	3	22	10	1158
