Query	pongo_abelii	pan_troglodytes	pan_paniscus	gorilla_gorilla
ENSP00000357073	ENSPPYP00000000756	ENSPTRP00000040468	ENSPPAP00000030326	ENSGGOP00000032562
ENSP00000357072	ENSPPYP00000000755	ENSPTRP00000002583	ENSPPAP00000021397	ENSGGOP00000050282
ENSP00000357071	NA	NA	NA	NA
ENSP00000357077	NA	NA	NA	NA
ENSP00000357076	ENSPPYP00000000757	ENSPTRP00000078801	ENSPPAP00000021348	NA
ENSP00000357075	NA	NA	NA	NA
ENSP00000491475	NA	NA	NA	NA
ENSP00000215659	ENSPPYP00000013363	ENSPTRP00000055595	ENSPPAP00000013182	ENSGGOP00000014110
ENSP00000395738	ENSPPYP00000012931	ENSPTRP00000024244	ENSPPAP00000042421	ENSGGOP00000000771
ENSP00000395736	NA	NA	NA	NA
ENSP00000395733	ENSPPYP00000010966	ENSPTRP00000048851	ENSPPAP00000000705	ENSGGOP00000014075
ENSP00000395730	NA	NA	NA	NA
ENSP00000266269	ENSPPYP00000013088	ENSPTRP00000024578	ENSPPAP00000020074	NA
ENSP00000266263	ENSPPYP00000023594	ENSPTRP00000039193	ENSPPAP00000022519	ENSGGOP00000012381
ENSP00000438056	NA	NA	NA	NA
ENSP00000478486	NA	NA	NA	NA
ENSP00000438050	NA	NA	NA	NA
ENSP00000478487	NA	NA	NA	NA
ENSP00000420719	NA	NA	NA	NA
ENSP00000478489	NA	NA	NA	NA
ENSP00000433880	NA	NA	NA	NA
ENSP00000457630	NA	NA	NA	NA
ENSP00000457631	NA	NA	NA	NA
ENSP00000457632	NA	NA	NA	NA
ENSP00000457633	NA	NA	NA	NA
ENSP00000413843	NA	NA	NA	NA
ENSP00000265517	NA	NA	NA	NA
ENSP00000413841	NA	NA	NA	NA
ENSP00000457637	NA	NA	NA	NA
ENSP00000457638	NA	NA	NA	NA
ENSP00000442793	ENSPPYP00000008382	ENSPTRP00000013987	ENSPPAP00000005656	ENSGGOP00000003367
ENSP00000442792	NA	NA	NA	NA
ENSP00000442795	ENSPPYP00000003794	ENSPTRP00000006190	ENSPPAP00000015963	ENSGGOP00000006336
ENSP00000442794	NA	NA	NA	NA
ENSP00000442797	NA	NA	NA	NA
ENSP00000413848	NA	NA	NA	NA
ENSP00000450948	NA	NA	NA	NA
ENSP00000292069	NA	NA	NA	NA
ENSP00000450943	NA	NA	NA	NA
ENSP00000450942	NA	NA	NA	NA
ENSP00000450941	NA	NA	NA	NA
ENSP00000450940	NA	NA	NA	NA
ENSP00000450947	NA	NA	NA	NA
ENSP00000450946	NA	NA	NA	NA
ENSP00000450945	NA	NA	NA	NA
ENSP00000450944	NA	NA	NA	NA
ENSP00000441444	NA	NA	NA	NA
ENSP00000414313	NA	NA	NA	NA
ENSP00000414311	NA	NA	NA	NA
ENSP00000306320	ENSPPYP00000006919	ENSPTRP00000073896	ENSPPAP00000039658	ENSGGOP00000019470
ENSP00000414314	NA	NA	NA	NA
ENSP00000414315	NA	NA	NA	NA
ENSP00000441448	NA	NA	NA	NA
ENSP00000306328	ENSPPYP00000002217	ENSPTRP00000000220	ENSPPAP00000014735	ENSGGOP00000021829
ENSP00000427645	NA	NA	NA	NA
ENSP00000348991	NA	NA	NA	NA
ENSP00000348992	NA	NA	NA	NA
ENSP00000348996	NA	NA	NA	NA
ENSP00000348997	NA	NA	NA	NA
ENSP00000348998	NA	NA	NA	NA
ENSP00000470885	NA	NA	NA	NA
ENSP00000467634	NA	NA	NA	NA
ENSP00000297581	ENSPPYP00000021102	ENSPTRP00000035052	ENSPPAP00000041340	ENSGGOP00000001947
ENSP00000393778	NA	NA	NA	NA
ENSP00000393779	NA	NA	NA	NA
ENSP00000497910	NA	NA	NA	NA
ENSP00000393770	NA	NA	NA	NA
ENSP00000324346	NA	NA	NA	NA
ENSP00000393773	NA	NA	NA	NA
ENSP00000324343	ENSPPYP00000012992	ENSPTRP00000024407	ENSPPAP00000023716	ENSGGOP00000002041
ENSP00000497913	NA	NA	NA	NA
ENSP00000393776	ENSPPYP00000017377	ENSPTRP00000029078	ENSPPAP00000007737	ENSGGOP00000027921
ENSP00000393777	NA	NA	NA	NA
ENSP00000392827	NA	NA	NA	NA
ENSP00000450369	NA	NA	NA	NA
ENSP00000450366	NA	NA	NA	NA
ENSP00000450364	NA	NA	NA	NA
ENSP00000450362	NA	NA	NA	NA
ENSP00000392828	ENSPPYP00000022167	ENSPTRP00000072267	ENSPPAP00000038110	ENSGGOP00000035895
ENSP00000427029	NA	NA	NA	NA
ENSP00000264645	ENSPPYP00000009515	ENSPTRP00000069943	ENSPPAP00000023829	ENSGGOP00000004967
ENSP00000264644	NA	NA	NA	NA
ENSP00000264649	ENSPPYP00000009433	ENSPTRP00000089223	ENSPPAP00000023033	ENSGGOP00000010559
ENSP00000427020	NA	NA	NA	NA
ENSP00000427021	NA	NA	NA	NA
ENSP00000427027	NA	NA	NA	NA
ENSP00000427024	NA	NA	NA	NA
ENSP00000427025	NA	NA	NA	NA
ENSP00000425877	NA	NA	NA	NA
ENSP00000425876	NA	NA	NA	NA
ENSP00000390084	ENSPPYP00000008983	ENSPTRP00000052908	ENSPPAP00000000967	ENSGGOP00000021764
ENSP00000425871	NA	NA	NA	NA
ENSP00000390080	NA	NA	NA	NA
ENSP00000498209	NA	NA	NA	NA
ENSP00000319208	NA	NA	NA	NA
ENSP00000425878	NA	NA	NA	NA
ENSP00000426995	NA	NA	NA	NA
ENSP00000426994	NA	NA	NA	NA
ENSP00000426997	NA	NA	NA	NA
ENSP00000426991	NA	NA	NA	NA
ENSP00000440796	NA	NA	NA	NA
ENSP00000426993	NA	NA	NA	NA
ENSP00000440799	NA	NA	NA	NA
ENSP00000309233	NA	ENSPTRP00000033050	NA	NA
ENSP00000309230	NA	NA	NA	NA
ENSP00000300584	ENSPPYP00000007590	ENSPTRP00000012538	ENSPPAP00000032661	ENSGGOP00000042632
ENSP00000300589	ENSPPYP00000008293	ENSPTRP00000013836	ENSPPAP00000040678	ENSGGOP00000010525
ENSP00000294053	ENSPPYP00000004174	ENSPTRP00000079966	ENSPPAP00000003928	ENSGGOP00000005929
ENSP00000393198	NA	NA	NA	ENSGGOP00000013070
ENSP00000410348	NA	NA	NA	NA
ENSP00000410345	NA	NA	NA	NA
ENSP00000393195	NA	NA	NA	NA
ENSP00000410347	NA	NA	NA	NA
ENSP00000410346	NA	NA	NA	NA
ENSP00000410341	NA	NA	NA	NA
ENSP00000393191	NA	NA	NA	NA
ENSP00000401246	NA	NA	NA	NA
ENSP00000401244	NA	NA	NA	NA
ENSP00000401242	NA	NA	NA	NA
ENSP00000401240	NA	NA	NA	NA
ENSP00000401241	NA	NA	NA	NA
ENSP00000401249	NA	NA	NA	NA
ENSP00000305699	ENSPPYP00000020818	ENSPTRP00000034620	ENSPPAP00000032340	ENSGGOP00000004813
ENSP00000305692	ENSPPYP00000009778	ENSPTRP00000043548	ENSPPAP00000005637	ENSGGOP00000012597
ENSP00000305696	ENSPPYP00000010398	ENSPTRP00000084184	ENSPPAP00000008865	ENSGGOP00000003079
ENSP00000409426	NA	NA	NA	NA
ENSP00000409427	NA	NA	NA	NA
ENSP00000370391	NA	NA	NA	NA
ENSP00000426379	NA	NA	NA	NA
ENSP00000462139	NA	NA	NA	NA
ENSP00000386824	NA	NA	NA	NA
ENSP00000321424	ENSPPYP00000018005	ENSPTRP00000030034	ENSPPAP00000015773	ENSGGOP00000017563
ENSP00000462133	NA	NA	NA	NA
ENSP00000478736	NA	NA	NA	NA
ENSP00000426372	NA	NA	NA	NA
ENSP00000462137	NA	NA	NA	NA
ENSP00000462136	NA	NA	NA	NA
ENSP00000462135	NA	NA	NA	NA
ENSP00000426376	NA	NA	NA	NA
ENSP00000415581	NA	NA	NA	NA
ENSP00000491810	NA	NA	NA	NA
ENSP00000491811	NA	NA	NA	NA
ENSP00000491817	NA	NA	NA	NA
ENSP00000383362	NA	NA	NA	NA
ENSP00000383363	NA	NA	NA	NA
ENSP00000355493	ENSPPYP00000000054	ENSPTRP00000003684	ENSPPAP00000024913	ENSGGOP00000010831
ENSP00000383366	NA	ENSPTRP00000058360	ENSPPAP00000041704	ENSGGOP00000000151
ENSP00000383364	ENSPPYP00000002063	ENSPTRP00000088182	ENSPPAP00000000376	ENSGGOP00000008097
ENSP00000299185	NA	NA	NA	NA
ENSP00000383369	NA	NA	NA	NA
ENSP00000436498	NA	NA	NA	NA
ENSP00000423828	NA	NA	NA	NA
ENSP00000423829	NA	NA	NA	NA
ENSP00000423826	NA	NA	NA	NA
ENSP00000423827	NA	NA	NA	NA
ENSP00000423822	ENSPPYP00000017283	ENSPTRP00000072779	ENSPPAP00000024040	ENSGGOP00000012364
ENSP00000423823	NA	NA	NA	NA
ENSP00000423820	ENSPPYP00000018056	ENSPTRP00000047779	ENSPPAP00000037795	ENSGGOP00000001201
ENSP00000351342	ENSPPYP00000003936	ENSPTRP00000005972	ENSPPAP00000012012	ENSGGOP00000026109
ENSP00000411438	NA	NA	NA	NA
ENSP00000411439	NA	ENSPTRP00000093600	ENSPPAP00000037045	ENSGGOP00000027754
ENSP00000436494	NA	NA	NA	NA
ENSP00000411434	NA	NA	NA	NA
ENSP00000411435	NA	NA	NA	NA
ENSP00000411432	NA	NA	NA	NA
ENSP00000436638	NA	NA	NA	NA
ENSP00000466142	NA	NA	NA	NA
ENSP00000436490	NA	NA	NA	NA
ENSP00000458194	NA	NA	NA	NA
ENSP00000436492	NA	NA	NA	NA
ENSP00000465369	NA	NA	NA	NA
ENSP00000436631	NA	NA	NA	NA
ENSP00000009105	ENSPPYP00000000268	ENSPTRP00000003266	ENSPPAP00000039725	ENSGGOP00000001205
ENSP00000497229	NA	NA	NA	NA
ENSP00000497228	NA	NA	NA	NA
ENSP00000465482	NA	NA	NA	NA
ENSP00000497222	NA	NA	NA	NA
ENSP00000497221	NA	NA	NA	NA
ENSP00000497220	NA	NA	NA	NA
ENSP00000497227	NA	NA	NA	NA
ENSP00000497226	NA	NA	NA	NA
ENSP00000497225	ENSPPYP00000019138	ENSPTRP00000031911	ENSPPAP00000007895	ENSGGOP00000048557
ENSP00000497224	ENSPPYP00000005964	ENSPTRP00000009764	ENSPPAP00000008410	ENSGGOP00000015774
ENSP00000475950	NA	NA	NA	NA
ENSP00000475953	NA	NA	NA	NA
ENSP00000475952	NA	NA	NA	NA
ENSP00000475955	NA	NA	NA	NA
ENSP00000475957	NA	NA	NA	NA
ENSP00000475958	NA	NA	NA	NA
ENSP00000345667	NA	NA	NA	NA
ENSP00000326603	ENSPPYP00000010141	ENSPTRP00000060264	ENSPPAP00000028803	ENSGGOP00000051822
ENSP00000492548	NA	NA	NA	NA
ENSP00000492540	NA	NA	NA	NA
ENSP00000492542	NA	NA	NA	NA
ENSP00000492545	NA	NA	NA	NA
ENSP00000492544	NA	NA	NA	NA
ENSP00000467857	NA	NA	NA	NA
ENSP00000467856	NA	NA	NA	NA
ENSP00000468163	NA	NA	NA	NA
ENSP00000468160	NA	NA	NA	NA
ENSP00000468161	NA	NA	NA	NA
ENSP00000468166	NA	NA	NA	NA
ENSP00000468167	NA	NA	NA	NA
ENSP00000455289	NA	NA	NA	NA
ENSP00000468165	NA	NA	NA	NA
ENSP00000455287	NA	NA	NA	NA
ENSP00000455285	NA	NA	NA	NA
ENSP00000455284	NA	NA	NA	NA
ENSP00000455283	NA	NA	NA	NA
ENSP00000455282	NA	NA	NA	NA
ENSP00000256178	ENSPPYP00000004003	ENSPTRP00000005865	ENSPPAP00000034626	ENSGGOP00000027068
ENSP00000455280	NA	NA	NA	NA
ENSP00000486379	NA	NA	NA	NA
ENSP00000486375	NA	NA	NA	NA
ENSP00000486374	NA	NA	NA	NA
ENSP00000486373	NA	NA	NA	NA
ENSP00000486370	NA	NA	NA	NA
ENSP00000423598	NA	NA	NA	NA
ENSP00000425051	NA	NA	NA	NA
ENSP00000425050	NA	NA	NA	NA
ENSP00000425053	NA	NA	NA	NA
ENSP00000430285	NA	NA	NA	NA
ENSP00000425055	NA	NA	NA	NA
ENSP00000425054	NA	NA	NA	NA
ENSP00000425056	NA	NA	NA	NA
ENSP00000466147	NA	NA	NA	NA
ENSP00000307875	NA	NA	NA	NA
ENSP00000307870	NA	NA	NA	NA
ENSP00000458770	ENSPPYP00000008133	ENSPTRP00000013471	ENSPPAP00000001499	ENSGGOP00000006175
ENSP00000458772	NA	ENSPTRP00000080162	ENSPPAP00000033435	ENSGGOP00000050949
ENSP00000425566	NA	NA	NA	NA
ENSP00000458775	NA	NA	NA	NA
ENSP00000458777	NA	NA	NA	NA
ENSP00000483639	NA	NA	NA	NA
ENSP00000334958	ENSPPYP00000008430	ENSPTRP00000091882	ENSPPAP00000037121	ENSGGOP00000003805
ENSP00000463575	NA	NA	NA	NA
ENSP00000483631	ENSPPYP00000022778	NA	ENSPPAP00000002836	ENSGGOP00000011867
ENSP00000483630	NA	NA	NA	NA
ENSP00000483633	NA	NA	NA	NA
ENSP00000483635	NA	NA	NA	NA
ENSP00000483634	NA	NA	NA	NA
ENSP00000483637	NA	NA	NA	NA
ENSP00000483636	NA	NA	NA	NA
ENSP00000489497	NA	NA	NA	NA
ENSP00000489496	NA	NA	NA	NA
ENSP00000268138	ENSPPYP00000007676	ENSPTRP00000051280	ENSPPAP00000036247	ENSGGOP00000008313
ENSP00000333821	ENSPPYP00000010073	ENSPTRP00000084771	ENSPPAP00000000249	ENSGGOP00000004579
ENSP00000489491	NA	NA	NA	NA
ENSP00000489490	NA	NA	NA	NA
ENSP00000463570	NA	NA	NA	NA
ENSP00000319479	NA	NA	NA	NA
ENSP00000489499	NA	NA	NA	NA
ENSP00000489498	NA	NA	NA	NA
ENSP00000433885	NA	NA	NA	NA
ENSP00000433884	NA	NA	NA	NA
ENSP00000433887	NA	NA	NA	NA
ENSP00000433886	NA	NA	NA	NA
ENSP00000433881	NA	NA	NA	NA
ENSP00000463572	NA	NA	NA	NA
ENSP00000433883	NA	NA	NA	NA
ENSP00000328511	ENSPPYP00000003900	NA	NA	NA
ENSP00000433889	NA	NA	NA	NA
ENSP00000433888	NA	NA	NA	NA
ENSP00000475477	NA	NA	NA	NA
ENSP00000377655	ENSPPYP00000015198	ENSPTRP00000026176	ENSPPAP00000041712	ENSGGOP00000009764
ENSP00000377654	NA	NA	NA	NA
ENSP00000377651	NA	NA	NA	NA
ENSP00000377650	NA	NA	NA	NA
ENSP00000377652	NA	NA	NA	NA
ENSP00000359206	ENSPPYP00000003001	ENSPTRP00000077054	ENSPPAP00000022626	ENSGGOP00000020770
ENSP00000370395	ENSPPYP00000017332	ENSPTRP00000044589	ENSPPAP00000034122	ENSGGOP00000022915
ENSP00000370394	ENSPPYP00000016540	ENSPTRP00000092298	ENSPPAP00000022578	ENSGGOP00000020414
ENSP00000479928	NA	NA	NA	NA
ENSP00000479926	NA	NA	NA	NA
ENSP00000479927	NA	NA	NA	NA
ENSP00000479921	ENSPPYP00000012594	NA	ENSPPAP00000038448	ENSGGOP00000004632
ENSP00000462919	NA	NA	NA	NA
ENSP00000458199	NA	NA	NA	NA
ENSP00000462915	NA	NA	NA	NA
ENSP00000462914	NA	NA	NA	NA
ENSP00000462917	NA	NA	NA	NA
ENSP00000462916	NA	NA	NA	NA
ENSP00000462910	NA	NA	NA	NA
ENSP00000458192	NA	NA	NA	NA
ENSP00000462912	NA	NA	NA	NA
ENSP00000223271	NA	NA	NA	NA
ENSP00000223273	ENSPPYP00000023459	NA	ENSPPAP00000007997	ENSGGOP00000006579
ENSP00000287437	ENSPPYP00000021177	ENSPTRP00000035182	ENSPPAP00000040479	ENSGGOP00000008001
ENSP00000453792	NA	NA	NA	NA
ENSP00000431997	NA	NA	NA	NA
ENSP00000459826	NA	NA	NA	NA
ENSP00000328835	ENSPPYP00000021237	ENSPTRP00000058183	ENSPPAP00000022697	ENSGGOP00000009106
ENSP00000459820	NA	NA	NA	NA
ENSP00000459829	NA	NA	NA	NA
ENSP00000453796	NA	NA	NA	NA
ENSP00000381694	NA	NA	NA	NA
ENSP00000453795	NA	NA	NA	NA
ENSP00000278655	NA	NA	NA	NA
ENSP00000488726	NA	NA	NA	NA
ENSP00000488725	NA	NA	NA	NA
ENSP00000488723	NA	NA	NA	NA
ENSP00000488721	NA	NA	NA	NA
ENSP00000302967	ENSPPYP00000017772	ENSPTRP00000029652	ENSPPAP00000028770	ENSGGOP00000015976
ENSP00000343095	NA	NA	NA	NA
ENSP00000302961	ENSPPYP00000017643	ENSPTRP00000029477	ENSPPAP00000037715	ENSGGOP00000029381
ENSP00000467242	NA	NA	NA	NA
ENSP00000490335	NA	NA	NA	NA
ENSP00000423042	NA	NA	NA	NA
ENSP00000490337	NA	NA	NA	NA
ENSP00000423044	NA	NA	NA	NA
ENSP00000467247	NA	NA	NA	NA
ENSP00000423046	NA	NA	NA	NA
ENSP00000490333	NA	NA	NA	NA
ENSP00000423048	NA	NA	NA	NA
ENSP00000467248	NA	NA	NA	NA
ENSP00000467249	NA	NA	NA	NA
ENSP00000490338	NA	NA	NA	NA
ENSP00000490339	NA	NA	NA	NA
ENSP00000378548	ENSPPYP00000006661	ENSPTRP00000062320	ENSPPAP00000026313	NA
ENSP00000378549	NA	NA	NA	NA
ENSP00000378540	NA	NA	NA	NA
ENSP00000378541	NA	NA	NA	NA
ENSP00000378543	NA	NA	NA	NA
ENSP00000376520	NA	NA	NA	NA
ENSP00000376522	ENSPPYP00000009610	ENSPTRP00000016232	ENSPPAP00000042230	ENSGGOP00000015307
ENSP00000376523	ENSPPYP00000004704	ENSPTRP00000007545	ENSPPAP00000017783	ENSGGOP00000007515
ENSP00000442481	NA	NA	NA	NA
ENSP00000468286	NA	NA	NA	NA
ENSP00000302968	NA	NA	NA	NA
ENSP00000335580	NA	NA	NA	NA
ENSP00000360310	ENSPPYP00000012466	ENSPTRP00000023491	ENSPPAP00000026023	ENSGGOP00000008652
ENSP00000360312	ENSPPYP00000011863	ENSPTRP00000001354	ENSPPAP00000015622	ENSGGOP00000026361
ENSP00000422413	NA	NA	NA	NA
ENSP00000360315	ENSPPYP00000001524	ENSPTRP00000083091	ENSPPAP00000009071	ENSGGOP00000009352
ENSP00000360316	NA	NA	NA	NA
ENSP00000360317	ENSPPYP00000002904	ENSPTRP00000004854	ENSPPAP00000035679	ENSGGOP00000000514
ENSP00000451180	NA	NA	NA	NA
ENSP00000451181	NA	NA	NA	NA
ENSP00000477566	NA	NA	NA	NA
ENSP00000477567	NA	ENSPTRP00000039051	ENSPPAP00000010063	NA
ENSP00000477564	NA	NA	NA	NA
ENSP00000477565	NA	NA	NA	NA
ENSP00000222584	ENSPPYP00000019890	ENSPTRP00000032404	ENSPPAP00000025212	ENSGGOP00000039685
ENSP00000477563	ENSPPYP00000000505	ENSPTRP00000090456	ENSPPAP00000004742	ENSGGOP00000026162
ENSP00000477561	NA	NA	NA	NA
ENSP00000477568	NA	NA	NA	NA
ENSP00000451185	NA	NA	NA	NA
ENSP00000451186	NA	NA	NA	NA
ENSP00000326699	ENSPPYP00000016844	ENSPTRP00000087305	ENSPPAP00000035152	ENSGGOP00000023651
ENSP00000326695	NA	NA	NA	NA
ENSP00000300658	ENSPPYP00000009528	ENSPTRP00000015505	ENSPPAP00000022524	ENSGGOP00000025040
ENSP00000326693	ENSPPYP00000010930	ENSPTRP00000018307	ENSPPAP00000025881	ENSGGOP00000007932
ENSP00000490336	ENSPPYP00000022676	ENSPTRP00000074294	ENSPPAP00000007100	ENSGGOP00000052405
ENSP00000423043	NA	NA	NA	NA
ENSP00000272438	ENSPPYP00000013733	ENSPTRP00000020666	ENSPPAP00000028891	ENSGGOP00000009343
ENSP00000451189	NA	NA	NA	NA
ENSP00000490330	NA	NA	NA	NA
ENSP00000272430	ENSPPYP00000013687	ENSPTRP00000020742	ENSPPAP00000029295	ENSGGOP00000014244
ENSP00000272433	ENSPPYP00000013719	ENSPTRP00000061576	ENSPPAP00000026609	ENSGGOP00000005150
ENSP00000423045	NA	NA	NA	NA
ENSP00000490332	NA	NA	NA	NA
ENSP00000422319	NA	NA	NA	NA
ENSP00000328269	ENSPPYP00000010519	ENSPTRP00000049115	ENSPPAP00000040070	ENSGGOP00000034002
ENSP00000422317	NA	NA	NA	NA
ENSP00000422316	NA	NA	NA	NA
ENSP00000422315	NA	NA	NA	NA
ENSP00000423047	NA	NA	NA	NA
ENSP00000422313	NA	NA	NA	NA
ENSP00000422312	NA	NA	NA	NA
ENSP00000422311	NA	NA	NA	NA
ENSP00000431623	NA	NA	NA	NA
ENSP00000431622	NA	NA	NA	NA
ENSP00000431621	NA	NA	NA	NA
ENSP00000431620	NA	NA	NA	NA
ENSP00000431627	NA	NA	NA	NA
ENSP00000431626	NA	NA	NA	NA
ENSP00000431625	NA	NA	NA	NA
ENSP00000431624	NA	NA	NA	NA
ENSP00000466119	NA	NA	NA	NA
ENSP00000466118	NA	NA	NA	NA
ENSP00000431629	NA	NA	NA	NA
ENSP00000386468	NA	NA	NA	NA
ENSP00000386469	NA	NA	NA	NA
ENSP00000434563	NA	NA	NA	NA
ENSP00000386463	NA	NA	NA	NA
ENSP00000386460	NA	NA	NA	NA
ENSP00000386461	NA	NA	NA	NA
ENSP00000434567	NA	NA	NA	NA
ENSP00000386467	NA	NA	NA	NA
ENSP00000434565	NA	NA	NA	NA
ENSP00000386465	NA	NA	NA	NA
ENSP00000466897	NA	ENSPTRP00000017326	ENSPPAP00000020839	ENSGGOP00000002302
ENSP00000466890	NA	NA	NA	NA
ENSP00000238714	ENSPPYP00000013823	ENSPTRP00000020528	ENSPPAP00000004789	ENSGGOP00000005956
ENSP00000466891	NA	NA	NA	NA
ENSP00000361047	NA	NA	NA	NA
ENSP00000372530	NA	NA	NA	NA
ENSP00000361043	ENSPPYP00000001622	ENSPTRP00000001196	ENSPPAP00000016231	ENSGGOP00000010346
ENSP00000361042	ENSPPYP00000022128	ENSPTRP00000070146	ENSPPAP00000010565	ENSGGOP00000014097
ENSP00000361048	ENSPPYP00000001623	ENSPTRP00000001195	ENSPPAP00000021856	ENSGGOP00000025064
ENSP00000445978	NA	NA	NA	NA
ENSP00000445979	ENSPPYP00000021248	NA	NA	ENSGGOP00000005325
ENSP00000445970	NA	NA	NA	NA
ENSP00000466898	ENSPPYP00000010741	ENSPTRP00000068503	ENSPPAP00000021662	ENSGGOP00000002501
ENSP00000445973	NA	NA	NA	NA
ENSP00000445977	NA	NA	NA	NA
ENSP00000376524	NA	NA	NA	NA
ENSP00000282753	NA	NA	NA	NA
ENSP00000402840	NA	NA	NA	NA
ENSP00000402843	NA	NA	NA	NA
ENSP00000402842	NA	NA	NA	NA
ENSP00000402845	NA	NA	NA	NA
ENSP00000402844	NA	NA	NA	NA
ENSP00000402847	NA	NA	NA	NA
ENSP00000402846	NA	NA	NA	NA
ENSP00000402849	ENSPPYP00000015495	ENSPTRP00000056130	ENSPPAP00000030868	ENSGGOP00000006918
ENSP00000428193	NA	NA	NA	NA
ENSP00000409741	NA	NA	NA	NA
ENSP00000366508	NA	NA	NA	NA
ENSP00000409746	NA	NA	NA	NA
ENSP00000409745	NA	NA	NA	NA
ENSP00000428192	NA	NA	NA	NA
ENSP00000409749	NA	NA	NA	NA
ENSP00000453427	NA	NA	NA	NA
ENSP00000453426	NA	NA	NA	NA
ENSP00000247930	ENSPPYP00000020361	ENSPTRP00000033977	ENSPPAP00000019781	ENSGGOP00000016044
ENSP00000247933	ENSPPYP00000016223	ENSPTRP00000027243	ENSPPAP00000018372	ENSGGOP00000010073
ENSP00000224337	ENSPPYP00000002921	ENSPTRP00000004883	ENSPPAP00000035047	ENSGGOP00000025946
ENSP00000428196	NA	NA	NA	NA
ENSP00000387739	ENSPPYP00000004329	ENSPTRP00000007205	ENSPPAP00000027312	ENSGGOP00000001019
ENSP00000379623	NA	NA	NA	NA
ENSP00000320204	NA	NA	NA	NA
ENSP00000379621	ENSPPYP00000020980	ENSPTRP00000067350	ENSPPAP00000032347	ENSGGOP00000036238
ENSP00000379626	NA	NA	NA	NA
ENSP00000453423	NA	NA	NA	NA
ENSP00000379624	NA	NA	NA	NA
ENSP00000379625	NA	NA	NA	NA
ENSP00000387730	NA	NA	NA	NA
ENSP00000379629	NA	NA	NA	NA
ENSP00000387737	NA	NA	NA	NA
ENSP00000387736	NA	NA	NA	NA
ENSP00000471277	ENSPPYP00000010671	ENSPTRP00000077186	ENSPPAP00000025596	ENSGGOP00000048830
ENSP00000328059	ENSPPYP00000022925	ENSPTRP00000037896	ENSPPAP00000009438	ENSGGOP00000000868
ENSP00000471271	NA	NA	NA	NA
ENSP00000471272	NA	NA	NA	NA
ENSP00000419494	ENSPPYP00000015341	ENSPTRP00000082922	ENSPPAP00000032637	ENSGGOP00000029442
ENSP00000482082	NA	NA	NA	NA
ENSP00000280987	ENSPPYP00000006523	NA	NA	NA
ENSP00000403103	NA	NA	NA	NA
ENSP00000363689	ENSPPYP00000002013	ENSPTRP00000000580	ENSPPAP00000002630	ENSGGOP00000008237
ENSP00000363681	NA	NA	NA	NA
ENSP00000409964	ENSPPYP00000017029	ENSPTRP00000072497	ENSPPAP00000012893	ENSGGOP00000007354
ENSP00000301085	NA	NA	NA	NA
ENSP00000451230	NA	NA	NA	NA
ENSP00000363685	NA	NA	NA	NA
ENSP00000379086	NA	NA	NA	NA
ENSP00000379087	NA	ENSPTRP00000064052	ENSPPAP00000029522	NA
ENSP00000379085	NA	NA	NA	NA
ENSP00000405109	NA	NA	NA	NA
ENSP00000379083	NA	NA	NA	NA
ENSP00000379081	NA	NA	NA	NA
ENSP00000405107	NA	NA	NA	NA
ENSP00000405106	NA	NA	NA	NA
ENSP00000405100	NA	NA	NA	NA
ENSP00000379088	NA	NA	NA	NA
ENSP00000405102	NA	NA	NA	NA
ENSP00000325181	NA	NA	NA	NA
ENSP00000292510	NA	NA	NA	NA
ENSP00000451234	NA	NA	NA	NA
ENSP00000292513	ENSPPYP00000010808	ENSPTRP00000087658	NA	ENSGGOP00000023727
ENSP00000403104	ENSPPYP00000003329	ENSPTRP00000063091	ENSPPAP00000009875	ENSGGOP00000021017
ENSP00000473443	NA	NA	NA	NA
ENSP00000404858	NA	NA	NA	NA
ENSP00000378970	NA	NA	NA	NA
ENSP00000378972	NA	NA	NA	NA
ENSP00000378974	ENSPPYP00000002621	ENSPTRP00000091347	ENSPPAP00000001249	ENSGGOP00000049273
ENSP00000378977	NA	NA	NA	NA
ENSP00000378976	NA	NA	NA	NA
ENSP00000378978	NA	NA	NA	NA
ENSP00000404854	ENSPPYP00000021200	ENSPTRP00000035234	ENSPPAP00000005753	ENSGGOP00000014843
ENSP00000404855	NA	NA	NA	NA
ENSP00000241527	NA	NA	NA	NA
ENSP00000358656	NA	NA	NA	NA
ENSP00000356233	ENSPPYP00000000382	ENSPTRP00000075701	ENSPPAP00000037489	ENSGGOP00000032603
ENSP00000356230	ENSPPYP00000000380	ENSPTRP00000003115	ENSPPAP00000038508	ENSGGOP00000008956
ENSP00000356231	ENSPPYP00000000381	ENSPTRP00000003113	ENSPPAP00000011711	ENSGGOP00000003379
ENSP00000356236	ENSPPYP00000000383	ENSPTRP00000003104	ENSPPAP00000024454	ENSGGOP00000004408
ENSP00000356237	NA	NA	NA	NA
ENSP00000356234	NA	NA	NA	NA
ENSP00000358651	NA	NA	NA	NA
ENSP00000473446	NA	NA	NA	NA
ENSP00000358658	NA	NA	NA	NA
ENSP00000358659	NA	NA	NA	NA
ENSP00000355761	NA	NA	NA	NA
ENSP00000355760	ENSPPYP00000019243	ENSPTRP00000032135	ENSPPAP00000037532	ENSGGOP00000020552
ENSP00000442482	NA	NA	NA	NA
ENSP00000270460	NA	NA	NA	NA
ENSP00000439656	NA	NA	NA	NA
ENSP00000439654	NA	NA	NA	NA
