	Prot_ID	dN	dS	pN	pS	MsaLen
4669	ENSP00000311030	18	17	110	48	4119
4670	ENSP00000311032	5	6	3	4	831
4671	ENSP00000311035	12	7	2	1	1044
4672	ENSP00000311038	1	4	13	4	939
4673	ENSP00000311121	0	2	6	1	768
4674	ENSP00000311122	3	9	5	6	714
4675	ENSP00000311127	2	1	21	9	750
4676	ENSP00000311135	9	40	82	61	3474
4677	ENSP00000311184	3	14	45	47	1728
4678	ENSP00000311196	1	13	38	28	2406
4679	ENSP00000311218	4	6	7	2	441
4680	ENSP00000311221	0	3	7	11	867
4681	ENSP00000311257	1	22	53	44	2850
4682	ENSP00000311273	30	47	260	97	12087
4683	ENSP00000311280	2	10	0	0	1989
4684	ENSP00000311300	3	7	40	18	1128
4685	ENSP00000311313	1	5	7	9	474
4686	ENSP00000311336	27	22	82	48	4338
4687	ENSP00000311343	6	4	33	11	2091
4688	ENSP00000311344	39	33	28	13	2205
4689	ENSP00000311360	3	4	31	19	1215
4690	ENSP00000311368	0	0	6	5	321
4691	ENSP00000311399	4	8	11	14	891
4692	ENSP00000311401	2	9	17	16	1824
4693	ENSP00000311405	3	17	3	1	3504
4694	ENSP00000311427	4	14	24	16	1722
4695	ENSP00000311429	4	9	7	1	1884
4696	ENSP00000311430	2	10	16	17	1323
4697	ENSP00000311436	10	5	20	5	1143
4698	ENSP00000311447	9	9	5	8	1170
4699	ENSP00000311449	6	25	4	3	624
4700	ENSP00000311453	6	9	45	16	2487
4701	ENSP00000311469	4	5	11	3	711
4702	ENSP00000311479	5	3	12	8	348
4703	ENSP00000311486	5	6	7	2	1404
4704	ENSP00000311492	8	6	0	0	735
4705	ENSP00000311502	31	24	83	47	4482
4706	ENSP00000311505	5	4	27	9	1794
4707	ENSP00000311513	8	11	12	9	4362
4708	ENSP00000311538	4	6	0	0	1164
4709	ENSP00000311545	25	18	0	0	2823
4710	ENSP00000311579	3	21	29	39	3981
4711	ENSP00000311609	1	10	21	13	819
4712	ENSP00000311648	1	7	20	27	1623
4713	ENSP00000311657	9	4	26	8	1062
4714	ENSP00000311665	4	4	3	5	1509
4715	ENSP00000311677	1	6	2	6	1080
4716	ENSP00000311679	5	7	10	9	2379
4717	ENSP00000311684	20	32	24	14	9906
4718	ENSP00000311687	2	16	0	0	1398
4719	ENSP00000311697	3	2	29	3	804
4720	ENSP00000311712	0	6	25	16	789
4721	ENSP00000311733	3	3	0	0	1119
4722	ENSP00000311746	2	5	23	26	828
4723	ENSP00000311747	0	7	18	20	2007
4724	ENSP00000311816	19	13	64	28	3750
4725	ENSP00000311825	12	23	105	48	2955
4726	ENSP00000311827	0	2	3	3	1731
4727	ENSP00000311833	6	10	0	1	1518
4728	ENSP00000311837	8	9	27	7	1713
4729	ENSP00000311857	0	2	3	0	1353
4730	ENSP00000311899	4	10	3	0	1272
4731	ENSP00000311905	19	40	0	0	4914
4732	ENSP00000311957	2	2	7	4	411
4733	ENSP00000311962	11	4	17	13	1848
4734	ENSP00000311977	7	16	16	10	1962
4735	ENSP00000311984	15	17	13	15	1395
4736	ENSP00000311997	6	12	52	43	3060
4737	ENSP00000312017	4	5	12	9	771
4738	ENSP00000312021	2	10	0	0	1473
4739	ENSP00000312027	11	12	4	0	720
4740	ENSP00000312029	5	5	30	5	927
4741	ENSP00000312066	4	6	0	0	2028
4742	ENSP00000312081	19	20	42	22	1977
4743	ENSP00000312082	10	19	0	0	3177
4744	ENSP00000312107	7	4	0	0	795
4745	ENSP00000312126	2	17	69	43	3231
4746	ENSP00000312129	2	6	45	26	1557
4747	ENSP00000312143	10	27	116	86	4644
4748	ENSP00000312150	1	6	15	18	1116
4749	ENSP00000312158	17	20	0	0	1593
4750	ENSP00000312222	10	18	16	8	2928
4751	ENSP00000312224	1	4	5	0	504
4752	ENSP00000312244	1	10	8	4	1752
4753	ENSP00000312250	4	3	17	14	1494
4754	ENSP00000312262	1	11	31	25	2139
4755	ENSP00000312273	10	20	14	14	1611
4756	ENSP00000312277	7	19	56	39	2871
4757	ENSP00000312284	5	5	23	5	1056
4758	ENSP00000312286	2	1	3	4	444
4759	ENSP00000312311	4	6	20	9	837
4760	ENSP00000312318	0	6	6	3	597
4761	ENSP00000312367	2	3	3	0	1035
4762	ENSP00000312368	5	4	38	20	1320
4763	ENSP00000312379	8	15	67	31	5652
4764	ENSP00000312385	2	1	15	16	1452
4765	ENSP00000312397	3	7	0	0	1824
4766	ENSP00000312399	4	8	13	4	1689
4767	ENSP00000312411	2	1	12	12	2526
4768	ENSP00000312439	2	11	19	20	1299
4769	ENSP00000312442	9	13	54	18	2355
4770	ENSP00000312455	3	8	10	14	1440
4771	ENSP00000312457	3	1	7	7	645
4772	ENSP00000312458	3	5	17	1	813
4773	ENSP00000312506	38	71	172	97	7371
4774	ENSP00000312535	3	22	21	18	1905
4775	ENSP00000312587	2	2	16	5	741
4776	ENSP00000312599	9	4	17	6	780
4777	ENSP00000312615	4	2	10	7	585
4778	ENSP00000312617	1	2	0	0	1434
4779	ENSP00000312618	5	10	27	20	1947
4780	ENSP00000312624	8	6	14	8	504
4781	ENSP00000312625	2	3	14	9	1710
4782	ENSP00000312634	7	12	10	5	1893
4783	ENSP00000312649	8	21	0	0	3072
4784	ENSP00000312652	3	3	7	9	501
4785	ENSP00000312663	3	6	56	26	1437
4786	ENSP00000312671	12	20	58	27	4578
4787	ENSP00000312672	3	6	2	1	1023
4788	ENSP00000312675	0	3	19	14	1431
4789	ENSP00000312678	1	10	0	0	2028
4790	ENSP00000312700	2	8	50	31	1191
4791	ENSP00000312706	7	5	0	0	1494
4792	ENSP00000312734	0	4	4	4	621
4793	ENSP00000312741	3	19	0	0	1779
4794	ENSP00000312753	3	5	10	6	777
4795	ENSP00000312770	0	2	21	17	1173
4796	ENSP00000312774	5	3	6	9	381
4797	ENSP00000312778	1	12	8	5	2331
4798	ENSP00000312811	8	11	0	0	1701
4799	ENSP00000312814	1	3	0	1	882
4800	ENSP00000312834	3	16	54	49	2760
4801	ENSP00000312942	14	20	0	0	3015
4802	ENSP00000312946	13	48	232	136	7710
4803	ENSP00000312981	1	11	0	0	1710
4804	ENSP00000312987	1	15	0	0	1512
4805	ENSP00000312988	3	8	0	0	1068
4806	ENSP00000312995	17	14	0	0	4185
4807	ENSP00000312999	0	6	0	0	1065
4808	ENSP00000313034	11	21	52	53	1704
4809	ENSP00000313079	2	6	25	11	1125
4810	ENSP00000313088	0	0	0	0	1614
4811	ENSP00000313121	0	9	1	4	2838
4812	ENSP00000313140	7	9	0	0	1863
4813	ENSP00000313158	4	15	78	43	2232
4814	ENSP00000313159	4	7	34	23	2136
4815	ENSP00000313169	6	13	43	15	2325
4816	ENSP00000313172	2	7	21	14	1155
4817	ENSP00000313199	0	2	2	2	1068
4818	ENSP00000313243	10	11	31	21	1794
4819	ENSP00000313309	3	5	0	0	1254
4820	ENSP00000313318	2	15	5	5	1092
4821	ENSP00000313324	2	0	5	3	804
4822	ENSP00000313350	2	0	21	13	858
4823	ENSP00000313377	0	5	0	0	1755
4824	ENSP00000313391	5	7	0	0	2310
4825	ENSP00000313398	6	15	0	0	1116
4826	ENSP00000313420	22	55	183	106	12384
4827	ENSP00000313422	10	6	14	6	1263
4828	ENSP00000313432	2	6	12	23	1200
4829	ENSP00000313437	4	7	46	12	1524
4830	ENSP00000313454	14	12	53	19	3156
4831	ENSP00000313490	16	30	101	48	4014
4832	ENSP00000313500	15	8	47	21	1962
4833	ENSP00000313504	31	30	2	1	3321
4834	ENSP00000313582	1	11	25	25	1410
4835	ENSP00000313600	16	30	22	6	4383
4836	ENSP00000313601	10	22	69	25	2979
4837	ENSP00000313603	11	17	38	22	2583
4838	ENSP00000313670	11	29	103	46	2859
4839	ENSP00000313681	6	11	8	2	1416
4840	ENSP00000313691	6	4	24	10	726
4841	ENSP00000313699	4	9	64	23	3489
4842	ENSP00000313752	1	2	8	5	357
4843	ENSP00000313759	27	18	62	31	3726
4844	ENSP00000313809	5	4	46	18	1341
4845	ENSP00000313811	5	27	0	0	2742
4846	ENSP00000313816	2	5	16	6	1680
4847	ENSP00000313829	0	3	10	14	1641
4848	ENSP00000313851	0	13	34	29	4347
4849	ENSP00000313869	8	10	25	13	1335
4850	ENSP00000313877	6	5	0	0	1209
4851	ENSP00000313881	5	6	1	2	2508
4852	ENSP00000313921	6	9	21	11	846
4853	ENSP00000313933	8	13	0	0	3456
4854	ENSP00000313953	6	6	62	28	2529
4855	ENSP00000313967	10	5	2	1	762
4856	ENSP00000313983	4	8	34	30	4314
4857	ENSP00000313995	1	3	5	5	1146
4858	ENSP00000314004	2	29	43	54	2466
4859	ENSP00000314023	2	24	45	34	2673
4860	ENSP00000314030	0	2	5	15	1236
4861	ENSP00000314036	1	2	3	2	1164
4862	ENSP00000314042	31	11	43	20	966
4863	ENSP00000314067	1	8	8	16	1650
4864	ENSP00000314129	0	1	2	1	1830
4865	ENSP00000314132	0	4	25	21	636
4866	ENSP00000314151	3	3	2	0	864
4867	ENSP00000314153	3	6	17	4	2016
4868	ENSP00000314157	4	18	0	0	1392
4869	ENSP00000314173	0	2	4	4	603
4870	ENSP00000314193	4	14	50	39	2490
4871	ENSP00000314196	10	9	21	8	1305
4872	ENSP00000314324	9	5	25	12	957
4873	ENSP00000314343	0	8	2	4	663
4874	ENSP00000314380	0	5	1	4	1185
4875	ENSP00000314396	5	7	62	19	2535
4876	ENSP00000314407	1	3	13	8	870
4877	ENSP00000314420	7	29	76	46	3870
4878	ENSP00000314441	4	2	3	9	903
4879	ENSP00000314444	9	13	1	2	3675
4880	ENSP00000314484	4	8	15	7	1413
4881	ENSP00000314499	37	52	70	56	4032
4882	ENSP00000314500	17	19	47	27	1830
4883	ENSP00000314505	8	11	37	17	3435
4884	ENSP00000314518	3	4	13	1	918
4885	ENSP00000314556	17	18	85	48	4344
4886	ENSP00000314606	2	7	22	12	1527
4887	ENSP00000314608	0	5	11	20	2229
4888	ENSP00000314615	11	12	0	0	1248
4889	ENSP00000314649	5	8	0	0	1644
4890	ENSP00000314724	5	25	0	0	3312
4891	ENSP00000314733	0	5	15	7	1092
4892	ENSP00000314776	2	7	8	7	837
4893	ENSP00000314792	2	4	0	0	1041
4894	ENSP00000314806	2	3	23	5	876
4895	ENSP00000314807	5	13	11	10	2061
4896	ENSP00000314810	1	2	11	4	441
4897	ENSP00000314879	13	13	8	1	2832
4898	ENSP00000314897	2	4	28	26	1488
4899	ENSP00000314901	3	11	45	43	2148
4900	ENSP00000314946	1	4	3	1	327
4901	ENSP00000314976	6	8	25	15	1659
4902	ENSP00000314992	2	3	30	7	1011
4903	ENSP00000315006	12	10	46	27	2058
4904	ENSP00000315011	20	2	11	17	1281
4905	ENSP00000315017	7	3	15	4	975
4906	ENSP00000315035	8	4	0	0	1098
4907	ENSP00000315064	3	7	30	7	936
4908	ENSP00000315070	11	9	48	20	1134
4909	ENSP00000315081	4	2	11	10	492
4910	ENSP00000315098	3	3	19	6	441
4911	ENSP00000315106	0	4	5	5	1287
4912	ENSP00000315118	13	7	50	28	1932
4913	ENSP00000315130	5	11	32	18	1347
4914	ENSP00000315136	9	15	97	38	1725
4915	ENSP00000315137	1	7	22	28	1197
4916	ENSP00000315152	3	3	20	4	1005
4917	ENSP00000315182	9	7	43	16	1731
4918	ENSP00000315190	7	18	53	36	3330
4919	ENSP00000315203	4	0	13	4	870
4920	ENSP00000315247	7	3	30	13	723
4921	ENSP00000315263	1	4	7	2	627
4922	ENSP00000315295	4	18	36	23	5703
4923	ENSP00000315299	2	2	14	8	447
4924	ENSP00000315351	3	16	9	8	1563
4925	ENSP00000315357	6	5	22	7	678
4926	ENSP00000315370	1	1	2	1	261
4927	ENSP00000315371	3	10	69	34	3528
4928	ENSP00000315379	0	5	9	7	2058
4929	ENSP00000315383	5	5	39	21	1029
4930	ENSP00000315386	12	8	28	14	1734
4931	ENSP00000315387	9	11	38	15	1524
4932	ENSP00000315397	8	1	32	12	1185
4933	ENSP00000315410	2	12	33	42	2694
4934	ENSP00000315417	2	1	18	10	978
4935	ENSP00000315465	30	61	4	3	6582
4936	ENSP00000315477	18	13	23	13	1539
4937	ENSP00000315505	17	11	0	1	2190
4938	ENSP00000315554	8	4	33	17	927
4939	ENSP00000315557	11	12	53	18	1185
4940	ENSP00000315569	5	13	10	3	2670
4941	ENSP00000315602	1	11	0	0	1572
4942	ENSP00000315614	12	5	35	14	1134
4943	ENSP00000315630	2	6	0	0	1755
4944	ENSP00000315644	4	6	9	13	1014
4945	ENSP00000315659	24	33	46	18	4731
4946	ENSP00000315664	8	6	0	0	1647
4947	ENSP00000315680	2	5	0	0	975
4948	ENSP00000315700	7	8	30	21	1677
4949	ENSP00000315702	0	1	1	1	675
4950	ENSP00000315713	30	29	50	45	3252
4951	ENSP00000315731	3	9	13	16	1137
4952	ENSP00000315743	2	5	12	14	1032
4953	ENSP00000315774	2	3	9	2	630
4954	ENSP00000315775	4	17	38	22	2373
4955	ENSP00000315791	0	4	4	11	2256
4956	ENSP00000315870	2	5	0	0	1032
4957	ENSP00000315915	8	7	0	0	615
4958	ENSP00000315949	1	1	3	0	891
4959	ENSP00000316007	0	7	23	14	687
4960	ENSP00000316029	1	4	6	9	7674
4961	ENSP00000316032	13	39	76	38	5502
4962	ENSP00000316114	0	0	2	5	1833
4963	ENSP00000316130	17	10	30	20	1212
4964	ENSP00000316137	13	6	7	5	939
4965	ENSP00000316173	4	5	14	4	1134
4966	ENSP00000316228	5	7	12	7	1428
4967	ENSP00000316244	2	4	30	18	1266
4968	ENSP00000316329	0	5	13	4	990
4969	ENSP00000316335	2	7	22	26	1440
4970	ENSP00000316338	2	15	0	0	1869
4971	ENSP00000316357	2	20	0	0	7821
4972	ENSP00000316377	13	19	0	1	2946
4973	ENSP00000316454	6	15	21	27	2925
4974	ENSP00000316476	3	2	0	0	969
4975	ENSP00000316482	2	9	35	13	768
4976	ENSP00000316491	15	15	36	17	1767
4977	ENSP00000316527	7	21	55	59	4233
4978	ENSP00000316543	8	20	44	38	4083
4979	ENSP00000316589	4	9	28	14	1959
4980	ENSP00000316644	9	3	4	3	423
4981	ENSP00000316649	2	8	8	10	1440
4982	ENSP00000316674	6	13	36	17	1248
4983	ENSP00000316681	58	25	135	55	7872
4984	ENSP00000316729	1	3	4	1	642
4985	ENSP00000316779	1	10	0	0	1884
4986	ENSP00000316782	29	7	0	0	1905
4987	ENSP00000316786	3	5	17	11	1215
4988	ENSP00000316809	2	5	4	11	900
4989	ENSP00000316842	1	6	0	0	2217
4990	ENSP00000316861	19	13	2	6	1020
4991	ENSP00000316905	0	7	11	7	966
4992	ENSP00000316909	6	8	23	16	1767
4993	ENSP00000316924	3	15	0	0	2100
4994	ENSP00000316940	2	2	5	0	618
4995	ENSP00000316948	0	7	16	9	1443
4996	ENSP00000316950	2	4	14	8	1812
4997	ENSP00000316955	14	6	27	7	957
4998	ENSP00000317000	12	9	18	11	1128
4999	ENSP00000317039	10	10	15	1	1875
5000	ENSP00000317123	0	50	58	67	6408
5001	ENSP00000317144	22	10	59	18	2328
5002	ENSP00000317159	2	1	19	16	975
5003	ENSP00000317175	1	4	24	13	1620
5004	ENSP00000317214	5	7	11	8	1953
5005	ENSP00000317224	5	13	0	0	2478
5006	ENSP00000317232	3	8	29	13	1752
5007	ENSP00000317272	6	25	0	1	4293
5008	ENSP00000317300	6	5	18	19	1575
5009	ENSP00000317310	2	4	0	5	1539
5010	ENSP00000317327	10	21	5	2	1983
5011	ENSP00000317331	0	3	1	5	726
5012	ENSP00000317334	1	10	10	8	1668
5013	ENSP00000317376	7	5	9	5	582
5014	ENSP00000317379	0	4	8	16	2007
5015	ENSP00000317382	7	6	31	19	1557
5016	ENSP00000317404	17	8	5	2	1089
5017	ENSP00000317431	18	8	49	17	1821
5018	ENSP00000317445	8	5	32	30	1563
5019	ENSP00000317473	1	6	12	12	993
5020	ENSP00000317578	1	6	18	19	2136
5021	ENSP00000317579	7	5	0	0	1404
5022	ENSP00000317580	1	8	23	11	711
5023	ENSP00000317595	2	5	25	8	564
5024	ENSP00000317636	13	24	3	0	3108
5025	ENSP00000317671	23	3	20	2	1956
5026	ENSP00000317686	10	12	0	0	933
5027	ENSP00000317691	6	9	10	10	600
5028	ENSP00000317714	1	4	0	0	891
5029	ENSP00000317721	4	6	29	11	1275
5030	ENSP00000317743	2	3	20	9	1047
5031	ENSP00000317817	15	23	0	1	2580
5032	ENSP00000317836	2	6	8	1	387
5033	ENSP00000317842	27	29	0	0	2028
5034	ENSP00000317872	7	27	6	5	5376
5035	ENSP00000317891	7	19	0	0	1977
5036	ENSP00000317895	17	7	50	12	3267
5037	ENSP00000317904	0	8	40	33	2211
5038	ENSP00000317955	8	16	62	30	4233
5039	ENSP00000317971	0	6	16	21	2676
5040	ENSP00000317985	0	6	7	5	4251
5041	ENSP00000317997	9	38	121	73	4767
5042	ENSP00000318016	2	1	12	12	3477
5043	ENSP00000318057	0	3	8	20	1191
5044	ENSP00000318066	6	5	25	13	1359
5045	ENSP00000318085	2	3	24	16	1575
5046	ENSP00000318086	17	9	2	0	2628
5047	ENSP00000318094	0	6	0	0	1980
5048	ENSP00000318128	1	4	15	6	651
5049	ENSP00000318142	3	10	46	28	1026
5050	ENSP00000318147	4	9	33	20	2796
5051	ENSP00000318154	0	0	10	4	381
5052	ENSP00000318165	1	13	3	0	2211
5053	ENSP00000318176	0	0	4	2	939
5054	ENSP00000318195	19	19	28	27	2232
5055	ENSP00000318222	3	8	6	6	825
5056	ENSP00000318258	1	9	5	7	1851
5057	ENSP00000318270	12	18	0	0	2502
5058	ENSP00000318297	0	7	2	5	1422
5059	ENSP00000318298	1	8	7	3	1413
5060	ENSP00000318318	2	4	9	3	1269
5061	ENSP00000318351	2	4	0	0	1191
5062	ENSP00000318352	0	0	0	0	630
5063	ENSP00000318355	2	3	15	10	903
5064	ENSP00000318373	2	2	34	30	1719
5065	ENSP00000318406	8	21	42	15	3147
5066	ENSP00000318429	12	5	44	21	2136
5067	ENSP00000318437	4	2	9	5	255
5068	ENSP00000318480	0	15	2	2	2319
5069	ENSP00000318486	0	4	3	18	1053
5070	ENSP00000318585	1	3	23	13	1503
5071	ENSP00000318602	0	6	17	7	1029
5072	ENSP00000318607	0	8	5	3	1035
5073	ENSP00000318629	1	9	22	12	1191
5074	ENSP00000318641	0	10	12	28	3165
5075	ENSP00000318650	0	2	10	1	504
5076	ENSP00000318684	1	5	21	2	981
5077	ENSP00000318690	10	14	40	17	2352
5078	ENSP00000318697	1	10	0	4	2151
5079	ENSP00000318716	12	3	0	0	810
5080	ENSP00000318770	1	1	11	12	813
5081	ENSP00000318803	14	9	0	0	6669
5082	ENSP00000318804	0	4	17	8	1326
5083	ENSP00000318820	7	18	79	47	2922
5084	ENSP00000318821	12	14	37	26	2325
5085	ENSP00000318822	10	4	12	5	999
5086	ENSP00000318861	9	14	0	1	2730
5087	ENSP00000318867	8	5	38	22	1698
5088	ENSP00000318868	2	10	5	1	1497
5089	ENSP00000318900	3	6	19	21	2619
5090	ENSP00000318912	3	7	12	8	786
5091	ENSP00000318914	0	1	15	11	1059
5092	ENSP00000318916	25	20	40	26	1608
5093	ENSP00000318944	1	9	15	33	2010
5094	ENSP00000318956	9	7	42	15	942
5095	ENSP00000318960	2	10	0	0	1197
5096	ENSP00000318966	6	6	28	16	999
5097	ENSP00000318974	4	1	6	1	744
5098	ENSP00000318977	16	5	66	26	2724
5099	ENSP00000318982	9	10	27	9	1248
5100	ENSP00000318986	4	6	20	10	1020
5101	ENSP00000318997	8	1	28	21	972
5102	ENSP00000318999	10	6	8	5	1401
5103	ENSP00000319009	1	2	3	3	1206
5104	ENSP00000319052	6	6	12	5	516
5105	ENSP00000319053	11	9	63	40	1635
5106	ENSP00000319060	2	4	0	0	1878
5107	ENSP00000319096	0	2	4	5	549
5108	ENSP00000319104	2	23	42	43	5178
5109	ENSP00000319118	3	6	4	3	915
5110	ENSP00000319126	4	2	21	6	339
5111	ENSP00000319141	4	3	4	4	858
5112	ENSP00000319169	0	7	7	10	1911
5113	ENSP00000319179	4	9	30	24	1194
5114	ENSP00000319192	0	3	26	7	1338
5115	ENSP00000319240	1	1	0	3	456
5116	ENSP00000319254	1	0	19	9	936
5117	ENSP00000319255	2	3	9	4	996
5118	ENSP00000319279	5	3	20	18	2571
5119	ENSP00000319305	14	9	35	22	1587
5120	ENSP00000319341	1	2	8	3	369
5121	ENSP00000319370	8	2	0	0	837
5122	ENSP00000319388	24	28	130	60	3660
5123	ENSP00000319412	4	5	7	0	1053
5124	ENSP00000319417	11	5	0	0	1254
5125	ENSP00000319464	10	17	44	35	1695
5126	ENSP00000319476	4	2	8	8	597
5127	ENSP00000319482	1	6	11	5	912
5128	ENSP00000319486	8	4	8	2	735
5129	ENSP00000319501	0	2	8	20	1482
5130	ENSP00000319591	0	6	1	0	1965
5131	ENSP00000319623	11	23	95	53	3792
5132	ENSP00000319635	12	7	12	11	1080
5133	ENSP00000319636	9	10	48	20	1134
5134	ENSP00000319651	8	12	51	29	1605
5135	ENSP00000319664	3	4	6	5	996
5136	ENSP00000319705	2	4	18	11	960
5137	ENSP00000319713	3	5	0	0	525
5138	ENSP00000319730	11	8	9	16	1089
5139	ENSP00000319739	0	5	0	0	1167
5140	ENSP00000319744	1	3	5	15	1086
5141	ENSP00000319756	10	22	19	9	4257
5142	ENSP00000319788	1	1	0	0	945
5143	ENSP00000319796	6	8	16	7	1554
5144	ENSP00000319799	8	9	29	21	1047
5145	ENSP00000319814	4	10	67	47	1866
5146	ENSP00000319817	20	13	6	7	549
5147	ENSP00000319829	12	18	0	0	3711
5148	ENSP00000319831	3	9	23	20	1941
5149	ENSP00000319851	3	9	29	29	1797
5150	ENSP00000319883	23	23	65	23	2820
5151	ENSP00000319914	3	2	8	4	318
5152	ENSP00000319918	4	8	11	15	1866
5153	ENSP00000319974	7	11	2	1	2823
5154	ENSP00000319979	4	11	1	1	1266
5155	ENSP00000319991	4	7	16	17	1575
5156	ENSP00000319992	2	2	5	5	681
5157	ENSP00000320006	16	26	179	64	6405
5158	ENSP00000320025	17	16	27	18	1980
5159	ENSP00000320038	5	26	22	21	3972
5160	ENSP00000320081	1	10	8	31	1290
5161	ENSP00000320084	4	5	24	11	1602
5162	ENSP00000320089	6	12	27	12	906
5163	ENSP00000320092	2	6	0	0	1065
5164	ENSP00000320096	3	5	14	4	1056
5165	ENSP00000320117	14	14	0	0	2241
5166	ENSP00000320130	1	7	1	2	1935
5167	ENSP00000320176	7	6	56	20	1569
5168	ENSP00000320184	3	4	12	8	570
5169	ENSP00000320209	7	4	27	12	807
5170	ENSP00000320219	4	4	23	19	1818
5171	ENSP00000320236	14	12	18	11	690
5172	ENSP00000320239	6	21	0	0	5598
5173	ENSP00000320246	0	3	36	37	1935
5174	ENSP00000320251	7	6	25	9	1701
5175	ENSP00000320291	4	2	20	12	2850
5176	ENSP00000320309	1	11	0	0	1650
5177	ENSP00000320318	5	16	6	3	1491
5178	ENSP00000320324	1	2	1	1	3399
5179	ENSP00000320337	0	2	11	10	555
5180	ENSP00000320346	8	4	32	12	1191
5181	ENSP00000320347	2	4	20	17	1506
5182	ENSP00000320376	6	3	14	10	1131
5183	ENSP00000320378	0	8	15	14	1605
5184	ENSP00000320430	9	1	0	0	297
5185	ENSP00000320431	0	3	13	17	1140
5186	ENSP00000320434	3	7	2	1	2223
5187	ENSP00000320485	4	21	6	8	7038
5188	ENSP00000320508	1	2	7	4	576
5189	ENSP00000320509	15	12	0	0	2367
5190	ENSP00000320520	2	5	35	18	972
5191	ENSP00000320521	3	5	0	0	777
5192	ENSP00000320532	3	0	5	4	267
5193	ENSP00000320543	7	19	28	18	1923
5194	ENSP00000320548	3	4	0	4	747
5195	ENSP00000320604	2	3	29	5	999
5196	ENSP00000320634	4	8	7	22	2388
5197	ENSP00000320649	5	6	26	18	1122
5198	ENSP00000320650	1	6	22	8	1080
5199	ENSP00000320658	1	8	2	7	1446
5200	ENSP00000320663	4	10	56	37	2976
5201	ENSP00000320679	1	5	16	5	882
5202	ENSP00000320688	1	4	1	4	960
5203	ENSP00000320757	2	7	26	13	699
5204	ENSP00000320794	17	30	105	53	6735
5205	ENSP00000320797	9	2	1	3	1359
5206	ENSP00000320815	26	9	1	0	1854
5207	ENSP00000320821	4	25	102	47	3309
5208	ENSP00000320849	3	1	24	4	582
5209	ENSP00000320866	0	8	31	23	1251
5210	ENSP00000320869	15	9	3	0	1947
5211	ENSP00000320885	0	0	12	4	1848
5212	ENSP00000320893	3	6	14	9	891
5213	ENSP00000320898	10	3	36	15	1770
5214	ENSP00000320917	7	16	70	23	2148
5215	ENSP00000320924	4	11	16	18	1320
5216	ENSP00000320935	3	9	21	24	1572
5217	ENSP00000320936	9	24	73	49	2598
5218	ENSP00000320949	0	21	28	48	7230
5219	ENSP00000320957	0	3	0	0	993
5220	ENSP00000321005	22	7	1	0	1017
5221	ENSP00000321021	7	4	24	6	999
5222	ENSP00000321026	1	4	26	15	684
5223	ENSP00000321038	6	2	33	16	681
5224	ENSP00000321070	1	8	28	10	1752
5225	ENSP00000321077	16	6	1	0	1530
5226	ENSP00000321106	1	0	5	6	414
5227	ENSP00000321195	1	13	19	10	3561
5228	ENSP00000321196	9	8	29	9	960
5229	ENSP00000321221	11	8	11	12	2313
5230	ENSP00000321239	0	1	8	3	783
5231	ENSP00000321246	7	12	0	0	954
5232	ENSP00000321259	2	6	19	9	1011
5233	ENSP00000321260	1	1	8	4	207
5234	ENSP00000321320	0	2	0	0	1206
5235	ENSP00000321326	3	8	22	15	1275
5236	ENSP00000321330	0	5	16	12	876
5237	ENSP00000321334	37	24	109	43	7116
5238	ENSP00000321345	9	5	16	5	1887
5239	ENSP00000321346	4	8	14	14	2418
5240	ENSP00000321348	6	13	0	0	3354
5241	ENSP00000321360	4	2	20	1	426
5242	ENSP00000321370	2	7	33	9	654
5243	ENSP00000321386	19	3	56	13	1326
5244	ENSP00000321388	0	11	18	7	1278
5245	ENSP00000321424	9	14	28	16	2013
5246	ENSP00000321427	19	19	50	29	2970
5247	ENSP00000321445	2	3	13	11	885
5248	ENSP00000321455	5	7	48	21	1593
5249	ENSP00000321464	14	6	0	0	1728
5250	ENSP00000321475	8	17	79	34	1743
5251	ENSP00000321519	5	4	18	4	648
5252	ENSP00000321537	4	27	47	40	3222
5253	ENSP00000321546	0	2	2	2	588
5254	ENSP00000321573	3	11	50	31	2445
5255	ENSP00000321584	0	6	1	0	1542
5256	ENSP00000321606	3	10	20	31	2094
5257	ENSP00000321617	19	11	59	19	2349
5258	ENSP00000321627	5	12	21	5	3447
5259	ENSP00000321656	7	3	28	10	1905
5260	ENSP00000321679	5	5	24	6	915
5261	ENSP00000321684	7	4	9	4	762
5262	ENSP00000321703	4	10	0	0	2478
5263	ENSP00000321706	22	27	0	0	3174
5264	ENSP00000321711	30	22	1	2	3477
5265	ENSP00000321729	9	6	0	0	963
5266	ENSP00000321797	1	0	0	0	732
5267	ENSP00000321804	0	8	29	20	819
5268	ENSP00000321805	0	4	7	3	651
5269	ENSP00000321810	6	9	0	0	1401
5270	ENSP00000321826	1	17	0	1	3456
5271	ENSP00000321835	1	7	20	5	1452
5272	ENSP00000321848	13	2	35	15	1662
5273	ENSP00000321853	10	17	14	13	1485
5274	ENSP00000321856	2	3	0	0	1740
5275	ENSP00000321874	9	8	8	5	1116
5276	ENSP00000321927	11	7	0	0	2220
5277	ENSP00000321951	0	8	8	10	948
5278	ENSP00000321963	8	5	20	15	1299
5279	ENSP00000321971	13	29	72	54	1857
5280	ENSP00000321987	9	28	0	0	2097
5281	ENSP00000321997	3	4	36	12	2742
5282	ENSP00000321999	4	13	0	0	1929
5283	ENSP00000322020	6	11	28	28	972
